ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,Timestamp,OccupancyRatio,TrafficWeight,VehicleWeight,DemandRaw,NormalizedDemand,DemandPrice,CompetitivePrice,RerouteFlag
1736,BHMBCCTHL01,387,26.14449459,91.73620513,345,truck,high,7,0,29-10-2016,12:59:00,2016-10-29 12:59:00,0.8914728682170543,3,4,13.45736434108527,0.446806357419884,13.574450859359073,13.574450859359073,
1737,BHMBCCTHL01,387,26.14449459,91.73620513,335,car,high,7,0,29-10-2016,13:26:00,2016-10-29 13:26:00,0.8656330749354005,3,3,12.328165374677003,0.4139078359853529,13.311262687882824,13.311262687882824,
1738,BHMBCCTHL01,387,26.14449459,91.73620513,345,car,average,5,0,29-10-2016,13:59:00,2016-10-29 13:59:00,0.8914728682170543,2,3,11.45736434108527,0.388537580325314,13.108300642602513,13.108300642602513,
1739,BHMBCCTHL01,387,26.14449459,91.73620513,345,car,average,4,0,29-10-2016,14:26:00,2016-10-29 14:26:00,0.8914728682170543,2,3,9.45736434108527,0.3302688032307439,12.642150425845951,12.642150425845951,
1740,BHMBCCTHL01,387,26.14449459,91.73620513,345,car,average,4,0,29-10-2016,14:59:00,2016-10-29 14:59:00,0.8914728682170543,2,3,9.45736434108527,0.3302688032307439,12.642150425845951,12.642150425845951,
1741,BHMBCCTHL01,387,26.14449459,91.73620513,345,car,low,2,0,29-10-2016,15:26:00,2016-10-29 15:26:00,0.8914728682170543,1,3,8.45736434108527,0.3011344146834589,12.409075317467671,12.409075317467671,
1742,BHMBCCTHL01,387,26.14449459,91.73620513,337,bike,low,2,0,29-10-2016,15:59:00,2016-10-29 15:59:00,0.8708010335917312,1,2,7.354005167958656,0.268988719826377,12.151909758611017,13.651909758611017,
1743,BHMBCCTHL01,387,26.14449459,91.73620513,329,car,low,2,0,29-10-2016,16:26:00,2016-10-29 16:26:00,0.8501291989664083,1,3,8.250645994832041,0.2951118020638651,12.360894416510922,12.360894416510922,
1744,BHMBCCTHL01,387,26.14449459,91.73620513,70,car,low,2,1,30-10-2016,07:59:00,2016-10-30 07:59:00,0.18087855297157623,1,3,8.904392764857882,0.31415831447333054,12.513266515786645,12.513266515786645,
1745,BHMBCCTHL01,387,26.14449459,91.73620513,70,car,low,2,1,30-10-2016,07:59:00,2016-10-30 07:59:00,0.18087855297157623,1,3,8.904392764857882,0.31415831447333054,12.513266515786645,12.513266515786645,
1746,BHMBCCTHL01,387,26.14449459,91.73620513,70,bike,average,3,1,30-10-2016,07:59:00,2016-10-30 07:59:00,0.18087855297157623,2,2,6.904392764857882,0.2558895373787605,12.047116299030085,13.547116299030085,
1747,BHMBCCTHL01,387,26.14449459,91.73620513,72,car,low,2,1,30-10-2016,08:25:00,2016-10-30 08:25:00,0.18604651162790697,1,3,8.930232558139535,0.3149111410507798,12.519289128406239,14.019289128406239,
1748,BHMBCCTHL01,387,26.14449459,91.73620513,82,car,low,2,1,30-10-2016,08:59:00,2016-10-30 08:59:00,0.21188630490956073,1,3,9.059431524547804,0.3186752739380259,12.549402191504209,14.049402191504209,
1749,BHMBCCTHL01,387,26.14449459,91.73620513,94,truck,low,3,1,30-10-2016,09:25:00,2016-10-30 09:25:00,0.24289405684754523,1,4,12.214470284237727,0.4105953990445763,13.28476319235661,13.28476319235661,
1750,BHMBCCTHL01,387,26.14449459,91.73620513,102,bike,low,2,1,30-10-2016,09:59:00,2016-10-30 09:59:00,0.26356589147286824,1,2,8.317829457364342,0.29706915116523314,12.376553209321866,13.876553209321866,
1751,BHMBCCTHL01,387,26.14449459,91.73620513,120,car,low,4,1,30-10-2016,10:25:00,2016-10-30 10:25:00,0.31007751937984496,1,3,13.550387596899224,0.4495165330987012,13.59613226478961,13.59613226478961,
1752,BHMBCCTHL01,387,26.14449459,91.73620513,154,bike,average,5,1,30-10-2016,10:59:00,2016-10-30 10:59:00,0.3979328165374677,2,2,11.989664082687339,0.40404580782076804,13.232366462566144,14.732366462566144,
1753,BHMBCCTHL01,387,26.14449459,91.73620513,209,car,average,6,1,30-10-2016,11:25:00,2016-10-30 11:25:00,0.5400516795865633,2,3,15.700258397932817,0.5121517043424768,14.097213634739813,15.597213634739813,
1754,BHMBCCTHL01,387,26.14449459,91.73620513,256,car,average,7,1,30-10-2016,11:59:00,2016-10-30 11:59:00,0.661498708010336,2,3,18.30749354005168,0.5881119060071036,14.704895248056829,14.704895248056829,
1755,BHMBCCTHL01,387,26.14449459,91.73620513,266,bike,high,11,1,30-10-2016,12:26:00,2016-10-30 12:26:00,0.6873385012919897,3,2,22.43669250645995,0.7084135930834898,15.66730874466792,15.66730874466792,
1756,BHMBCCTHL01,387,26.14449459,91.73620513,300,bike,high,10,1,30-10-2016,13:06:00,2016-10-30 13:06:00,0.7751937984496124,3,2,20.875968992248062,0.6629428678055566,15.303542942444452,15.303542942444452,
1757,BHMBCCTHL01,387,26.14449459,91.73620513,318,car,high,10,1,30-10-2016,13:25:00,2016-10-30 13:25:00,0.8217054263565892,3,3,22.108527131782946,0.6988526955498846,15.590821564399079,15.590821564399079,
1758,BHMBCCTHL01,387,26.14449459,91.73620513,313,car,average,7,1,30-10-2016,13:59:00,2016-10-30 13:59:00,0.8087855297157622,2,3,19.043927648578812,0.6095674634644065,14.876539707715253,14.876539707715253,
1759,BHMBCCTHL01,387,26.14449459,91.73620513,325,car,high,8,1,30-10-2016,14:32:00,2016-10-30 14:32:00,0.8397932816537468,3,3,18.198966408268735,0.5849500343818169,14.679600275054536,14.679600275054536,
1760,BHMBCCTHL01,387,26.14449459,91.73620513,330,car,average,5,1,30-10-2016,15:00:00,2016-10-30 15:00:00,0.8527131782945736,2,3,15.263565891472869,0.4994289351835849,13.995431481468678,13.995431481468678,
1761,BHMBCCTHL01,387,26.14449459,91.73620513,308,car,low,3,1,30-10-2016,15:32:00,2016-10-30 15:32:00,0.7958656330749354,1,3,13.979328165374678,0.4620134542843584,13.696107634274867,13.696107634274867,
1762,BHMBCCTHL01,387,26.14449459,91.73620513,70,car,low,1,0,31-10-2016,08:00:00,2016-10-31 08:00:00,0.18087855297157623,1,3,2.904392764857881,0.13935198318962042,11.114815865516963,12.614815865516963,
1763,BHMBCCTHL01,387,26.14449459,91.73620513,86,cycle,low,1,0,31-10-2016,08:26:00,2016-10-31 08:26:00,0.2222222222222222,1,1,1.1111111111111112,0.08710581871464418,10.696846549717154,12.196846549717154,
1764,BHMBCCTHL01,387,26.14449459,91.73620513,120,bike,average,2,0,31-10-2016,09:00:00,2016-10-31 09:00:00,0.31007751937984496,2,2,1.550387596899225,0.09990387053128101,10.799230964250249,12.299230964250249,
1765,BHMBCCTHL01,387,26.14449459,91.73620513,145,bike,low,2,0,31-10-2016,09:26:00,2016-10-31 09:26:00,0.37467700258397935,1,2,4.873385012919897,0.1967173683912514,11.573738947130012,13.073738947130012,
1766,BHMBCCTHL01,387,26.14449459,91.73620513,189,bike,low,3,0,31-10-2016,10:00:00,2016-10-31 10:00:00,0.4883720930232558,1,2,7.441860465116278,0.27154833018970437,12.172386641517633,13.672386641517633,
1767,BHMBCCTHL01,387,26.14449459,91.73620513,203,bike,low,3,0,31-10-2016,10:26:00,2016-10-31 10:26:00,0.524547803617571,1,2,7.622739018087856,0.276818116231849,12.214544929854792,13.714544929854792,
1768,BHMBCCTHL01,387,26.14449459,91.73620513,216,car,average,5,0,31-10-2016,11:00:00,2016-10-31 11:00:00,0.5581395348837209,2,3,9.790697674418604,0.33998026607983894,12.719842128638712,14.219842128638712,
1769,BHMBCCTHL01,387,26.14449459,91.73620513,221,car,average,5,0,31-10-2016,11:26:00,2016-10-31 11:26:00,0.5710594315245479,2,3,9.85529715762274,0.34186233252346204,12.734898660187696,14.234898660187696,
1770,BHMBCCTHL01,387,26.14449459,91.73620513,241,bike,high,7,0,31-10-2016,12:00:00,2016-10-31 12:00:00,0.6227390180878553,3,2,10.113695090439276,0.34939059829795427,12.795124786383633,14.295124786383633,
1771,BHMBCCTHL01,387,26.14449459,91.73620513,249,car,high,8,0,31-10-2016,12:26:00,2016-10-31 12:26:00,0.6434108527131783,3,3,13.217054263565892,0.43980507024960624,13.518440561996849,15.018440561996849,
1772,BHMBCCTHL01,387,26.14449459,91.73620513,260,car,high,6,0,31-10-2016,13:00:00,2016-10-31 13:00:00,0.6718346253229974,3,3,9.359173126614987,0.3274080622364369,12.619264497891496,14.119264497891496,
1773,BHMBCCTHL01,387,26.14449459,91.73620513,261,car,high,7,0,31-10-2016,13:26:00,2016-10-31 13:26:00,0.6744186046511628,3,3,11.372093023255815,0.38605325261973156,13.088426020957852,14.588426020957852,
1774,BHMBCCTHL01,387,26.14449459,91.73620513,265,car,average,5,0,31-10-2016,13:59:00,2016-10-31 13:59:00,0.6847545219638242,2,3,10.423772609819121,0.358424517227345,12.86739613781876,14.36739613781876,
1775,BHMBCCTHL01,387,26.14449459,91.73620513,260,cycle,average,3,0,31-10-2016,14:26:00,2016-10-31 14:26:00,0.6718346253229974,2,1,4.359173126614987,0.1817361195000118,11.453888956000092,12.953888956000092,
1776,BHMBCCTHL01,387,26.14449459,91.73620513,239,car,average,3,0,31-10-2016,15:00:00,2016-10-31 15:00:00,0.6175710594315246,2,3,6.087855297157622,0.23210021753136498,11.85680174025092,11.85680174025092,
1777,BHMBCCTHL01,387,26.14449459,91.73620513,215,bike,low,2,0,31-10-2016,15:27:00,2016-10-31 15:27:00,0.5555555555555556,1,2,5.777777777777778,0.22306629860197427,11.784530388815796,13.284530388815796,
1778,BHMBCCTHL01,387,26.14449459,91.73620513,207,car,average,2,0,31-10-2016,16:00:00,2016-10-31 16:00:00,0.5348837209302325,2,3,3.674418604651162,0.1617862151976073,11.29428972158086,12.79428972158086,
1779,BHMBCCTHL01,387,26.14449459,91.73620513,178,cycle,low,1,0,31-10-2016,16:26:00,2016-10-31 16:26:00,0.4599483204134367,1,1,2.2997416020671837,0.12173584127730855,10.973886730218467,12.473886730218467,
1780,BHMBCCTHL01,387,26.14449459,91.73620513,90,bike,average,1,0,01-11-2016,08:06:00,2016-11-01 08:06:00,0.23255813953488372,2,2,-0.8372093023255811,0.0303426947749726,10.242741558199782,11.742741558199782,
1781,BHMBCCTHL01,387,26.14449459,91.73620513,104,truck,low,1,0,01-11-2016,08:26:00,2016-11-01 08:26:00,0.268733850129199,1,4,4.343669250645995,0.18128442355354227,11.450275388428338,12.950275388428338,
1782,BHMBCCTHL01,387,26.14449459,91.73620513,130,car,low,1,0,01-11-2016,09:00:00,2016-11-01 09:00:00,0.3359173126614987,1,3,3.6795865633074936,0.16193678051309718,11.295494244104777,12.795494244104777,
1783,BHMBCCTHL01,387,26.14449459,91.73620513,155,car,low,2,0,01-11-2016,09:26:00,2016-11-01 09:26:00,0.4005167958656331,1,3,6.002583979328166,0.22961588982578254,11.83692711860626,13.33692711860626,
1784,BHMBCCTHL01,387,26.14449459,91.73620513,190,cycle,low,3,0,01-11-2016,10:00:00,2016-11-01 10:00:00,0.4909560723514212,1,1,6.454780361757106,0.24279035493114398,11.942322839449151,13.442322839449151,
1785,BHMBCCTHL01,387,26.14449459,91.73620513,222,truck,low,2,0,01-11-2016,10:26:00,2016-11-01 10:26:00,0.5736434108527132,1,4,7.868217054263566,0.2839699687176166,12.271759749740934,13.771759749740934,
1786,BHMBCCTHL01,387,26.14449459,91.73620513,254,car,average,5,0,01-11-2016,11:00:00,2016-11-01 11:00:00,0.6563307493540051,2,3,10.281653746770026,0.35428397105137427,12.834271768410995,14.334271768410995,
1787,BHMBCCTHL01,387,26.14449459,91.73620513,270,car,average,5,0,01-11-2016,11:26:00,2016-11-01 11:26:00,0.6976744186046512,2,3,10.488372093023255,0.360306583670968,12.882452669367744,14.382452669367744,
1788,BHMBCCTHL01,387,26.14449459,91.73620513,279,bike,high,8,0,01-11-2016,12:00:00,2016-11-01 12:00:00,0.7209302325581395,3,2,12.604651162790699,0.42196308036405966,13.375704642912478,14.875704642912478,
1789,BHMBCCTHL01,387,26.14449459,91.73620513,274,car,high,8,0,01-11-2016,12:26:00,2016-11-01 12:26:00,0.7080103359173127,3,3,13.540051679586561,0.4492154024677215,13.593723219741772,15.093723219741772,
1790,BHMBCCTHL01,387,26.14449459,91.73620513,299,car,high,6,0,01-11-2016,13:00:00,2016-11-01 13:00:00,0.772609819121447,3,3,9.863049095607234,0.34208818049669676,12.736705443973575,14.236705443973575,
1791,BHMBCCTHL01,387,26.14449459,91.73620513,297,car,high,7,0,01-11-2016,13:26:00,2016-11-01 13:26:00,0.7674418604651163,3,3,11.837209302325583,0.39960413101381764,13.196833048110541,14.696833048110541,
1792,BHMBCCTHL01,387,26.14449459,91.73620513,293,car,average,4,0,01-11-2016,14:00:00,2016-11-01 14:00:00,0.7571059431524548,2,3,8.785529715762275,0.31069531221706415,12.485562497736513,12.485562497736513,
1793,BHMBCCTHL01,387,26.14449459,91.73620513,279,car,average,4,0,01-11-2016,14:26:00,2016-11-01 14:26:00,0.7209302325581395,2,3,8.604651162790697,0.3054255261749195,12.443404209399356,12.443404209399356,
1794,BHMBCCTHL01,387,26.14449459,91.73620513,267,cycle,average,3,0,01-11-2016,15:00:00,2016-11-01 15:00:00,0.689922480620155,2,1,4.449612403100776,0.18437101252108412,11.474968100168672,12.974968100168672,
1795,BHMBCCTHL01,387,26.14449459,91.73620513,256,cycle,low,2,0,01-11-2016,15:27:00,2016-11-01 15:27:00,0.661498708010336,1,1,5.30749354005168,0.2093648548923984,11.674918839139188,13.174918839139188,
1796,BHMBCCTHL01,387,26.14449459,91.73620513,246,car,low,2,0,01-11-2016,16:00:00,2016-11-01 16:00:00,0.6356589147286822,1,3,7.178294573643411,0.2638694990997223,12.110955992797779,12.110955992797779,
1797,BHMBCCTHL01,387,26.14449459,91.73620513,219,cycle,low,2,0,01-11-2016,16:33:00,2016-11-01 16:33:00,0.5658914728682171,1,1,4.829457364341085,0.19543756320958772,11.563500505676704,13.063500505676704,
1798,BHMBCCTHL01,387,26.14449459,91.73620513,91,truck,low,2,0,02-11-2016,07:56:00,2016-11-02 07:56:00,0.2351421188630491,1,4,6.1757105943152455,0.23465982789469236,11.877278623157538,11.877278623157538,
1799,BHMBCCTHL01,387,26.14449459,91.73620513,109,bike,low,2,0,02-11-2016,08:30:00,2016-11-02 08:30:00,0.28165374677002586,1,2,4.408268733850129,0.18316648999716534,11.465331919977322,12.965331919977322,
1800,BHMBCCTHL01,387,26.14449459,91.73620513,137,car,low,2,0,02-11-2016,08:56:00,2016-11-02 08:56:00,0.35400516795865633,1,3,5.7700258397932815,0.2228404506287395,11.782723605029917,11.782723605029917,
1801,BHMBCCTHL01,387,26.14449459,91.73620513,191,car,low,2,0,02-11-2016,09:30:00,2016-11-02 09:30:00,0.4935400516795866,1,3,6.467700258397933,0.2431667682198686,11.945334145758949,13.445334145758949,
1802,BHMBCCTHL01,387,26.14449459,91.73620513,215,car,low,2,0,02-11-2016,09:56:00,2016-11-02 09:56:00,0.5555555555555556,1,3,6.777777777777778,0.2522006871492593,12.017605497194076,12.017605497194076,
1803,BHMBCCTHL01,387,26.14449459,91.73620513,250,car,low,2,0,02-11-2016,10:29:00,2016-11-02 10:29:00,0.6459948320413437,1,3,7.2299741602067185,0.2653751522546207,12.123001218036967,13.623001218036967,
1804,BHMBCCTHL01,387,26.14449459,91.73620513,264,car,average,3,0,02-11-2016,10:56:00,2016-11-02 10:56:00,0.6821705426356589,2,3,6.4108527131782935,0.24151054974948027,11.93208439799584,13.43208439799584,
1805,BHMBCCTHL01,387,26.14449459,91.73620513,285,car,average,4,0,02-11-2016,11:30:00,2016-11-02 11:30:00,0.7364341085271318,2,3,8.682170542635658,0.3076840059072672,12.461472047258138,13.961472047258138,
1806,BHMBCCTHL01,387,26.14449459,91.73620513,295,bike,average,5,0,02-11-2016,11:56:00,2016-11-02 11:56:00,0.7622739018087855,2,2,9.811369509043928,0.34058252734179834,12.724660218734387,14.224660218734387,
1807,BHMBCCTHL01,387,26.14449459,91.73620513,291,bike,high,8,0,02-11-2016,12:30:00,2016-11-02 12:30:00,0.751937984496124,3,2,12.759689922480622,0.426480039828755,13.41184031863004,14.91184031863004,
1808,BHMBCCTHL01,387,26.14449459,91.73620513,301,car,average,4,0,02-11-2016,13:03:00,2016-11-02 13:03:00,0.7777777777777778,2,3,8.88888888888889,0.31370661852686105,12.509652948214889,14.009652948214889,
1809,BHMBCCTHL01,387,26.14449459,91.73620513,290,cycle,high,7,0,02-11-2016,13:30:00,2016-11-02 13:30:00,0.7493540051679587,3,1,9.746770025839794,0.3387004608981753,12.709603687185403,14.209603687185403,
1810,BHMBCCTHL01,387,26.14449459,91.73620513,302,cycle,average,4,0,02-11-2016,14:03:00,2016-11-02 14:03:00,0.7803617571059431,2,1,6.901808785529717,0.2558142547210156,12.046514037768127,13.546514037768127,
1811,BHMBCCTHL01,387,26.14449459,91.73620513,304,truck,average,4,0,02-11-2016,14:30:00,2016-11-02 14:30:00,0.7855297157622739,2,4,9.92764857881137,0.34397024694031986,12.751761975522559,12.751761975522559,
1812,BHMBCCTHL01,387,26.14449459,91.73620513,298,car,average,4,0,02-11-2016,14:56:00,2016-11-02 14:56:00,0.7700258397932817,2,3,8.850129198966409,0.3125773786606872,12.500619029285499,14.000619029285499,
1813,BHMBCCTHL01,387,26.14449459,91.73620513,275,bike,low,3,0,02-11-2016,15:29:00,2016-11-02 15:29:00,0.710594315245478,1,2,8.55297157622739,0.3039198730200211,12.431358984160168,12.431358984160168,
1814,BHMBCCTHL01,387,26.14449459,91.73620513,251,car,average,2,0,02-11-2016,16:03:00,2016-11-02 16:03:00,0.648578811369509,2,3,4.242894056847545,0.1783483999014903,11.426787199211923,12.926787199211923,
1815,BHMBCCTHL01,387,26.14449459,91.73620513,238,truck,low,2,0,02-11-2016,16:30:00,2016-11-02 16:30:00,0.6149870801033591,1,4,8.074935400516797,0.2899925813372104,12.319940650697683,12.319940650697683,
1816,BHMBCCTHL01,387,26.14449459,91.73620513,133,bike,low,1,0,03-11-2016,08:00:00,2016-11-03 08:00:00,0.34366925064599485,1,2,2.7183462532299743,0.133931631831986,11.071453054655889,12.571453054655889,
1817,BHMBCCTHL01,387,26.14449459,91.73620513,148,bike,low,1,0,03-11-2016,08:26:00,2016-11-03 08:26:00,0.38242894056847543,1,2,2.9121447028423773,0.1395778311628552,11.11662264930284,12.61662264930284,
1818,BHMBCCTHL01,387,26.14449459,91.73620513,177,car,average,3,0,03-11-2016,09:00:00,2016-11-03 09:00:00,0.4573643410852713,2,3,5.286821705426357,0.208762593630439,11.670100749043513,13.170100749043513,
1819,BHMBCCTHL01,387,26.14449459,91.73620513,199,bike,average,2,0,03-11-2016,09:26:00,2016-11-03 09:26:00,0.5142118863049095,2,2,2.5710594315245476,0.1296405203405254,11.037124162724204,12.537124162724204,
1820,BHMBCCTHL01,387,26.14449459,91.73620513,241,car,low,3,0,03-11-2016,10:00:00,2016-11-03 10:00:00,0.6227390180878553,1,3,9.113695090439276,0.32025620975066926,12.562049678005353,14.062049678005353,
1821,BHMBCCTHL01,387,26.14449459,91.73620513,264,car,low,3,0,03-11-2016,10:26:00,2016-11-03 10:26:00,0.6821705426356589,1,3,9.410852713178294,0.32891371539133535,12.631309723130684,12.631309723130684,
1822,BHMBCCTHL01,387,26.14449459,91.73620513,292,car,average,5,0,03-11-2016,11:00:00,2016-11-03 11:00:00,0.7545219638242894,2,3,10.772609819121447,0.36858767602290954,12.948701408183275,14.448701408183275,
1823,BHMBCCTHL01,387,26.14449459,91.73620513,303,truck,average,5,0,03-11-2016,11:26:00,2016-11-03 11:26:00,0.7829457364341085,2,4,11.914728682170542,0.4018626107461653,13.214900885969323,13.214900885969323,
1824,BHMBCCTHL01,387,26.14449459,91.73620513,310,car,high,8,0,03-11-2016,12:00:00,2016-11-03 12:00:00,0.8010335917312662,3,3,14.00516795865633,0.4627662808618076,13.702130246894463,13.702130246894463,
1825,BHMBCCTHL01,387,26.14449459,91.73620513,309,car,high,8,0,03-11-2016,12:26:00,2016-11-03 12:26:00,0.7984496124031008,3,3,13.992248062015506,0.4623898675730831,13.699118940584665,13.699118940584665,
1826,BHMBCCTHL01,387,26.14449459,91.73620513,319,bike,high,7,0,03-11-2016,12:59:00,2016-11-03 12:59:00,0.8242894056847545,3,2,11.121447028423773,0.3787508348184741,13.030006678547794,14.530006678547794,
1827,BHMBCCTHL01,387,26.14449459,91.73620513,329,bike,high,7,0,03-11-2016,13:26:00,2016-11-03 13:26:00,0.8501291989664083,3,2,11.250645994832041,0.3825149677057202,13.060119741645762,14.560119741645762,
1828,BHMBCCTHL01,387,26.14449459,91.73620513,334,cycle,average,5,0,03-11-2016,13:59:00,2016-11-03 13:59:00,0.8630490956072352,2,1,9.315245478036175,0.3261282570547732,12.609026056438186,14.109026056438186,
1829,BHMBCCTHL01,387,26.14449459,91.73620513,313,car,high,5,0,03-11-2016,14:26:00,2016-11-03 14:26:00,0.8087855297157622,3,3,8.043927648578812,0.28908918944427137,12.312713515554172,13.812713515554172,
1830,BHMBCCTHL01,387,26.14449459,91.73620513,299,cycle,average,3,0,03-11-2016,15:00:00,2016-11-03 15:00:00,0.772609819121447,2,1,4.863049095607234,0.19641623776027167,11.571329902082175,13.071329902082175,
1831,BHMBCCTHL01,387,26.14449459,91.73620513,288,truck,low,2,0,03-11-2016,15:26:00,2016-11-03 15:26:00,0.7441860465116279,1,4,8.720930232558139,0.30881324577344105,12.470505966187527,12.470505966187527,
1832,BHMBCCTHL01,387,26.14449459,91.73620513,259,car,low,2,0,03-11-2016,16:03:00,2016-11-03 16:03:00,0.6692506459948321,1,3,7.3462532299741605,0.26876287185314224,12.150102974825138,12.150102974825138,
1833,BHMBCCTHL01,387,26.14449459,91.73620513,235,car,low,2,0,03-11-2016,16:30:00,2016-11-03 16:30:00,0.6072351421188631,1,3,7.036175710594316,0.25972895292375153,12.077831623390011,12.077831623390011,
